distance_km,transport_mode,driver_availability,week,surge_multiplier,traffic,pickup_hour,fare_price,pickup_address_encoded,drop_address_encoded
30.9,0,2,3,1.4,1,21,691,512.3111111111111,500.0377358490566
31.8,1,0,0,1.0,2,13,211,394.4565217391304,486.8139534883721
4.4,3,1,2,1.6,0,18,164,352.48387096774195,369.0
3.4,0,0,4,1.0,1,22,81,401.3863636363636,353.7567567567568
19.0,3,2,2,1.3,2,15,361,409.0,357.30232558139534
33.9,4,0,4,1.0,2,12,690,401.3863636363636,383.2745098039216
22.2,3,2,4,1.1,0,8,348,384.8181818181818,469.1666666666667
40.0,0,2,2,1.3,2,12,819,430.7368421052632,439.6060606060606
33.6,2,1,3,2.0,0,9,752,421.3142857142857,464.4324324324325
23.9,2,0,4,1.0,1,21,279,345.2105263157895,412.0888888888889
27.6,3,0,5,1.0,1,1,381,293.531914893617,362.5135135135135
22.0,2,1,1,2.4,0,20,624,460.24,385.5869565217391
5.5,2,1,0,2.3,0,10,218,308.6938775510204,410.68
36.4,2,2,1,1.3,2,5,525,448.575,432.3125
27.9,0,2,6,1.2,0,9,538,402.9,525.3055555555555
36.9,2,2,1,1.2,2,21,491,401.3863636363636,436.9666666666666
19.9,3,2,6,1.5,0,9,433,406.5405405405405,382.61764705882354
32.0,0,0,5,1.0,1,3,510,335.8837209302326,407.54545454545456
21.2,0,0,0,1.0,2,1,348,347.075,352.875
19.1,2,0,6,1.0,1,1,231,320.6530612244898,414.6428571428572
24.4,2,2,5,1.3,1,3,369,374.12820512820514,410.27272727272725
26.2,0,0,0,1.0,2,5,423,332.2325581395349,412.0888888888889
14.2,3,2,2,1.1,2,9,242,345.27777777777777,399.5263157894737
23.2,0,2,3,1.5,1,13,567,513.0652173913044,378.22222222222223
24.6,3,1,3,1.6,0,19,552,386.2,343.7333333333333
24.2,0,0,0,1.0,1,7,393,401.3863636363636,341.5
29.9,3,2,1,1.1,2,3,450,449.3529411764706,385.5869565217391
34.8,1,0,0,1.0,1,7,229,384.8181818181818,422.625
16.7,0,2,1,1.3,1,0,365,350.68,423.2368421052632
33.1,0,2,6,1.4,2,16,737,409.0,405.0487804878049
19.3,2,2,3,1.5,1,16,350,369.2702702702703,314.76
25.5,3,0,0,1.0,1,22,356,462.4736842105263,304.6829268292683
25.2,0,0,3,1.0,1,21,408,320.6530612244898,405.8222222222222
4.0,0,0,0,1.0,1,23,90,341.7,304.6829268292683
22.7,2,1,3,2.1,0,19,561,407.9117647058824,376.4047619047619
21.9,2,0,3,1.0,1,23,259,505.85,340.7291666666667
35.5,1,2,1,1.4,0,9,326,513.0652173913044,405.5
8.5,3,2,2,1.3,2,18,198,320.6530612244898,369.1538461538461
32.5,3,1,4,1.9,0,10,836,473.6571428571429,389.35849056603774
29.0,3,0,5,1.0,1,6,398,341.7,421.1463414634146
17.6,2,1,1,1.7,0,19,367,357.65714285714284,314.8863636363636
16.8,0,2,2,1.4,0,19,395,308.6938775510204,410.27272727272725
17.0,2,0,3,1.0,2,0,210,303.22857142857146,383.2745098039216
15.1,1,2,2,1.4,2,14,155,382.27777777777777,351.8333333333333
36.3,3,1,3,1.6,0,19,777,449.9795918367347,443.44444444444446
13.7,3,0,6,1.0,1,14,214,286.2352941176471,361.97222222222223
28.1,0,0,3,1.0,1,6,452,473.6571428571429,299.16279069767444
32.4,1,0,1,1.0,1,3,214,525.2916666666666,351.8333333333333
20.3,0,0,4,1.0,2,16,334,357.8,348.3684210526316
10.3,0,0,3,1.0,1,22,184,388.3589743589744,353.7567567567568
3.0,0,1,3,2.1,0,8,158,417.1555555555556,362.5135135135135
6.8,1,0,1,1.0,1,4,61,344.9111111111111,414.2941176470589
20.4,2,2,4,1.1,2,15,268,394.4565217391304,311.96774193548384
34.5,1,0,3,1.0,1,0,227,512.3111111111111,398.4339622641509
6.0,3,0,1,1.0,1,0,122,382.8684210526316,557.1666666666666
21.1,2,0,3,1.0,1,12,251,386.2,422.0208333333333
38.1,3,2,3,1.4,2,1,710,513.0652173913044,383.2745098039216
27.1,2,1,5,2.2,0,18,684,400.7586206896552,404.7058823529412
21.3,0,1,5,1.6,0,19,559,351.4807692307692,369.0
16.4,0,0,3,1.0,2,23,276,351.4807692307692,399.5263157894737
25.0,0,2,2,1.2,1,13,486,334.42,294.825
25.4,4,0,0,1.0,1,3,537,351.4146341463415,458.39473684210526
23.7,0,2,6,1.4,0,18,540,332.2325581395349,437.46
34.6,2,0,3,1.0,1,4,386,412.1785714285714,421.1463414634146
15.4,0,1,2,2.0,0,8,522,424.9230769230769,314.8863636363636
28.0,0,0,0,1.0,2,16,450,424.9230769230769,417.9189189189189
28.6,0,0,2,1.0,1,2,459,482.4285714285714,413.28205128205127
19.0,0,0,5,1.0,2,15,315,345.2105263157895,353.64102564102564
18.7,2,0,0,1.0,2,22,227,467.7714285714285,353.64102564102564
19.1,2,0,5,1.0,2,6,231,349.43333333333334,432.3125
34.8,0,0,3,1.0,1,6,552,369.2702702702703,395.27272727272725
21.9,0,0,3,1.0,1,15,358,422.7142857142857,445.55263157894734
25.9,2,1,5,1.6,0,18,478,456.9142857142857,382.61764705882354
25.9,2,0,3,1.0,1,21,299,308.6938775510204,405.0487804878049
5.5,0,0,1,1.0,1,14,112,434.8157894736842,464.4324324324325
14.3,2,1,0,1.9,0,17,348,361.9142857142857,314.76
28.3,2,2,6,1.2,0,8,388,345.27777777777777,383.2745098039216
34.3,0,0,0,1.0,1,7,544,409.0,557.1666666666666
17.4,3,2,0,1.5,2,11,388,390.8571428571428,314.8863636363636
39.4,0,2,5,1.2,2,11,745,447.6315789473685,404.7058823529412
12.5,0,0,6,1.0,2,11,218,349.6046511627907,345.3414634146341
38.7,3,2,2,1.4,2,3,720,347.8666666666667,486.0625
15.4,0,0,6,1.0,2,5,261,394.4565217391304,433.03225806451616
23.4,4,1,6,1.8,0,10,902,400.7586206896552,525.3055555555555
19.1,3,1,0,2.0,0,12,558,374.12820512820514,362.5135135135135
11.4,2,2,6,1.1,1,4,169,512.3111111111111,463.54285714285714
19.1,2,1,3,1.6,0,18,370,351.82978723404256,369.0
33.1,0,0,0,1.0,1,14,526,374.12820512820514,439.5882352941176
27.7,4,0,2,1.0,1,11,579,403.47222222222223,410.68
16.2,0,1,1,2.3,0,20,628,473.6571428571429,470.4864864864865
5.8,0,2,5,1.2,2,1,140,374.6285714285714,369.0
25.2,4,0,3,1.0,1,22,534,449.9795918367347,338.7179487179488
15.6,0,0,3,1.0,1,1,264,434.8157894736842,346.81081081081084
12.2,2,0,4,1.0,1,21,162,433.4242424242424,443.44444444444446
18.8,0,0,1,1.0,1,0,312,344.9111111111111,319.97727272727275
15.3,4,1,6,1.8,0,8,640,397.9787234042553,349.8181818181818
24.4,0,0,3,1.0,1,13,396,448.575,463.4651162790698
12.4,3,0,5,1.0,1,23,199,447.6315789473685,345.53333333333336
20.0,2,0,3,1.0,1,0,240,367.2972972972973,364.4772727272728
38.5,0,2,5,1.3,2,9,790,552.9821428571429,410.27272727272725
28.1,0,0,5,1.0,1,23,452,390.8571428571428,499.4358974358975
16.0,0,0,2,1.0,2,8,270,407.9117647058824,325.12820512820514
10.8,0,0,6,1.0,1,21,192,368.7307692307692,352.875
18.4,3,0,3,1.0,1,22,271,384.8181818181818,463.54285714285714
25.5,1,2,5,1.4,1,5,242,433.75757575757575,439.1333333333333
30.3,0,1,3,1.6,0,9,775,571.1764705882352,381.4516129032258
26.0,0,0,3,1.0,1,0,420,352.75925925925924,557.1666666666666
35.9,2,0,2,1.0,1,22,399,490.6923076923077,410.68
37.1,3,2,4,1.1,2,3,545,417.1555555555556,442.8529411764706
38.8,3,0,0,1.0,1,4,516,417.1555555555556,436.9666666666666
6.7,4,0,6,1.0,1,16,201,382.9024390243902,332.1142857142857
17.7,2,0,2,1.0,1,16,217,303.22857142857146,343.7333333333333
8.4,0,0,4,1.0,2,0,156,403.1315789473685,373.9318181818182
6.8,3,1,4,2.0,0,9,263,352.28125,382.61764705882354
2.3,0,1,1,2.1,0,17,135,325.8536585365854,414.2941176470589
28.3,3,2,2,1.2,2,16,468,406.5405405405405,373.9318181818182
25.9,3,2,3,1.2,2,17,433,300.6666666666667,421.1463414634146
14.1,3,2,3,1.2,1,4,263,347.075,348.3684210526316
43.0,0,1,1,2.0,0,13,1350,507.2619047619048,395.2
30.4,2,0,4,1.0,1,21,344,318.6222222222222,441.96875
28.5,0,0,0,1.0,1,22,458,345.1081081081081,449.5
25.3,3,0,6,1.0,1,23,354,444.61538461538464,294.825
27.4,0,2,2,1.2,2,22,529,360.6136363636364,482.0
26.4,3,2,6,1.4,1,6,514,360.6136363636364,433.03225806451616
13.9,0,0,4,1.0,1,22,238,356.96875,482.0
9.3,3,1,4,1.9,0,17,307,357.65714285714284,442.8529411764706
15.7,2,2,6,1.5,2,12,296,382.27777777777777,341.5
22.4,0,1,0,2.1,0,8,769,421.3142857142857,357.30232558139534
13.0,1,0,1,1.0,1,23,98,326.44736842105266,352.875
35.5,2,2,3,1.2,0,12,474,422.7142857142857,417.9189189189189
18.1,0,2,3,1.4,0,8,422,403.1315789473685,364.4772727272728
20.8,3,0,3,1.0,1,22,300,349.6046511627907,325.2105263157895
6.5,0,1,2,1.7,0,20,217,433.4242424242424,384.6315789473685
13.0,0,2,1,1.4,1,4,315,403.1315789473685,404.7058823529412
28.7,3,0,2,1.0,1,4,394,512.3111111111111,422.0208333333333
25.0,2,2,4,1.4,2,19,406,417.8974358974359,331.1162790697674
36.2,3,0,2,1.0,1,21,484,467.6842105263158,469.1666666666667
34.5,2,0,2,1.0,2,15,385,482.4285714285714,482.0
27.3,3,0,2,1.0,1,4,378,476.2439024390244,354.1764705882353
11.4,4,2,6,1.4,0,13,399,401.3863636363636,346.81081081081084
15.0,1,2,3,1.4,0,20,154,322.09302325581393,445.55263157894734
6.8,3,0,1,1.0,1,22,132,420.9411764705882,364.4772727272728
26.5,0,0,4,1.0,1,0,428,352.75925925925924,405.8222222222222
29.5,2,2,5,1.3,2,5,436,405.86046511627904,343.7333333333333
17.1,3,0,4,1.0,1,11,255,433.75757575757575,319.97727272727275
27.8,2,0,6,1.0,1,22,318,446.37142857142857,343.7333333333333
4.8,3,2,6,1.2,0,17,129,351.4807692307692,320.2857142857143
17.1,2,0,6,1.0,1,22,211,335.8837209302326,331.2888888888889
34.1,3,1,0,1.8,0,8,827,491.0857142857143,435.8
6.7,0,0,0,1.0,1,4,130,389.7037037037037,319.97727272727275
11.2,0,2,5,1.3,2,9,257,297.5625,314.8863636363636
15.9,3,0,0,1.0,1,7,241,351.4146341463415,486.0625
16.3,2,2,3,1.3,0,16,264,322.09302325581393,407.54545454545456
23.6,4,0,4,1.0,1,5,505,403.1315789473685,445.55263157894734
30.4,3,0,3,1.0,1,6,415,483.5882352941176,369.9736842105263
28.5,2,0,6,1.0,1,21,325,345.1081081081081,482.0
28.0,2,0,2,1.0,2,12,320,303.22857142857146,431.7878787878788
15.8,0,0,3,1.0,1,22,267,507.2619047619048,353.64102564102564
30.6,0,2,1,1.4,0,19,685,349.43333333333334,378.22222222222223
12.3,0,0,2,1.0,1,21,214,333.9,437.46
29.1,0,0,3,1.0,1,22,466,404.04545454545456,375.875
15.3,1,2,3,1.3,2,13,145,397.9787234042553,349.8181818181818
36.4,3,0,4,1.0,1,0,487,417.1555555555556,357.7317073170732
12.4,3,0,1,1.0,1,0,199,330.8421052631579,405.8222222222222
37.0,0,2,1,1.4,0,15,819,507.2619047619048,463.9189189189189
27.5,3,0,5,1.0,1,7,380,304.5,463.9189189189189
28.6,3,1,4,1.8,0,8,708,482.4285714285714,413.28205128205127
37.9,0,0,4,1.0,1,1,598,473.6571428571429,463.54285714285714
16.2,0,1,1,2.1,0,10,573,318.6222222222222,422.625
23.6,2,0,4,1.0,1,22,276,401.3863636363636,373.9318181818182
18.8,0,0,5,1.0,1,14,312,335.8837209302326,304.6829268292683
28.8,0,0,5,1.0,2,11,462,326.44736842105266,595.3243243243244
14.1,2,0,2,1.0,2,1,181,407.9117647058824,299.16279069767444
10.6,3,1,6,1.7,0,9,301,304.5,525.3055555555555
31.8,2,0,5,1.0,2,14,358,493.2631578947368,467.3142857142857
31.3,3,0,1,1.0,1,21,426,575.2105263157895,366.6666666666667
25.5,1,0,2,1.0,2,0,173,404.04545454545456,442.8529411764706
27.6,3,0,6,1.0,1,5,381,382.8684210526316,463.9189189189189
13.5,3,0,6,1.0,1,7,212,351.4146341463415,314.76
36.9,2,2,2,1.3,2,0,532,462.4736842105263,445.55263157894734
26.7,0,2,2,1.4,2,1,603,334.42,362.40625
7.5,4,2,1,1.4,1,22,301,397.9787234042553,373.9318181818182
24.2,0,2,4,1.4,2,15,550,344.9111111111111,340.7291666666667
16.4,3,2,2,1.4,2,23,346,357.65714285714284,389.35849056603774
20.0,0,2,2,1.3,2,17,429,516.219512195122,343.5833333333333
17.5,3,2,2,1.2,0,20,312,334.42,266.6585365853659
8.1,2,2,3,1.3,0,18,157,376.1842105263158,439.9583333333333
10.4,0,0,5,1.0,2,14,186,402.9,313.0
16.3,2,2,4,1.3,2,21,264,368.7307692307692,340.7291666666667
21.5,1,0,1,1.0,2,15,149,300.6666666666667,499.4358974358975
21.8,3,2,2,1.2,1,4,374,347.8666666666667,343.7333333333333
8.0,3,1,1,2.4,0,9,350,318.6222222222222,341.5
31.8,0,2,1,1.2,0,20,608,417.8974358974359,413.28205128205127
10.2,0,1,5,2.3,0,8,421,320.9714285714286,351.8333333333333
8.4,0,0,5,1.0,2,12,156,297.5625,313.0
18.4,0,2,0,1.5,2,22,459,403.1315789473685,353.64102564102564
4.7,2,1,5,2.2,0,19,191,404.04545454545456,423.2368421052632
8.8,3,2,0,1.5,0,8,233,353.3125,320.2857142857143
22.2,0,0,4,1.0,1,22,363,353.3125,299.16279069767444
23.6,0,0,1,1.0,1,21,384,382.9024390243902,389.20454545454544
19.0,1,0,1,1.0,1,1,134,320.6530612244898,472.1935483870968
12.2,0,0,2,1.0,2,16,213,421.3142857142857,361.4827586206897
21.5,2,1,3,2.1,0,18,536,353.3125,346.81081081081084
13.9,0,2,1,1.3,0,10,310,350.68,422.0208333333333
7.1,0,2,3,1.3,2,20,177,571.1764705882352,435.8
19.2,3,1,2,2.4,0,20,673,433.4242424242424,433.80555555555554
19.1,0,2,5,1.1,2,16,348,467.6842105263158,366.8484848484849
8.2,2,1,1,2.4,0,13,293,360.6136363636364,474.77777777777777
23.1,4,1,5,2.5,0,17,1240,389.7037037037037,369.1538461538461
31.4,0,0,4,1.0,1,2,501,361.9142857142857,410.27272727272725
24.4,3,1,1,1.5,0,17,514,318.6222222222222,367.375
11.9,0,0,2,1.0,1,1,208,476.2439024390244,313.0
28.4,2,2,3,1.3,1,6,421,552.9821428571429,314.8863636363636
11.4,3,1,1,2.5,0,9,467,375.7368421052632,404.7058823529412
27.3,2,0,1,1.0,1,21,313,361.9142857142857,405.8222222222222
24.8,0,2,6,1.1,1,13,442,401.3863636363636,407.54545454545456
14.7,1,2,6,1.2,0,20,130,293.531914893617,422.0208333333333
4.9,0,1,6,1.5,0,9,155,491.0857142857143,353.64102564102564
28.8,0,1,5,1.9,0,14,878,325.8536585365854,436.9666666666666
29.1,3,0,4,1.0,1,6,399,456.9142857142857,404.7058823529412
29.2,3,2,3,1.3,2,0,521,390.8571428571428,387.1627906976744
35.6,2,2,3,1.4,0,17,554,382.9024390243902,405.8222222222222
22.5,0,0,3,1.0,2,18,368,322.09302325581393,361.97222222222223
36.9,0,0,5,1.0,2,12,584,516.219512195122,405.5
6.7,1,2,2,1.4,2,8,84,357.65714285714284,325.12820512820514
22.3,2,2,2,1.3,2,14,342,352.28125,452.0769230769231
15.0,3,2,0,1.2,0,9,276,445.1333333333333,351.8333333333333
6.4,2,0,1,1.0,2,23,104,333.6744186046512,435.8
12.2,2,1,0,1.6,0,15,259,361.9142857142857,435.8
37.0,2,0,2,1.0,1,12,410,424.9230769230769,418.71875
28.7,3,2,5,1.3,2,18,513,367.2972972972973,422.625
34.2,2,0,6,1.0,1,2,382,483.5882352941176,439.5882352941176
6.3,3,0,2,1.0,1,6,126,326.09375,313.5777777777778
18.8,2,0,5,1.0,1,5,228,344.9111111111111,389.20454545454544
9.3,2,2,2,1.4,2,14,186,384.8181818181818,407.54545454545456
25.5,2,0,2,1.0,1,23,295,552.9821428571429,449.5
19.0,3,0,5,1.0,2,14,278,352.28125,375.875
31.2,0,1,0,1.9,0,8,946,353.3125,431.7878787878788
15.1,4,0,2,1.0,1,7,352,371.8684210526316,325.12820512820514
10.8,0,0,4,1.0,1,5,192,513.0652173913044,367.375
31.4,0,1,1,1.8,0,10,902,420.9411764705882,515.6875
13.8,2,2,1,1.4,0,20,249,382.27777777777777,331.2888888888889
22.8,0,0,5,1.0,1,21,372,445.1333333333333,398.4339622641509
24.4,2,1,3,1.6,0,10,454,382.27777777777777,410.68
35.6,2,2,1,1.1,0,19,436,445.1333333333333,407.54545454545456
10.6,0,1,0,2.1,0,8,397,356.96875,362.5135135135135
27.3,3,0,2,1.0,1,2,378,412.5,437.46
16.6,2,2,4,1.2,0,8,247,349.6046511627907,379.65
18.6,3,0,6,1.0,2,21,273,421.3142857142857,442.8529411764706
9.6,2,0,4,1.0,2,1,136,356.96875,431.7878787878788
17.9,3,2,6,1.5,2,16,397,345.2105263157895,361.97222222222223
47.1,0,0,5,1.0,1,3,736,552.9821428571429,595.3243243243244
40.5,0,0,5,1.0,1,1,638,422.7142857142857,515.6875
11.7,2,0,6,1.0,2,5,157,374.12820512820514,433.80555555555554
20.3,1,0,2,1.0,1,2,142,318.6222222222222,354.1764705882353
29.6,2,1,5,2.5,0,17,840,552.9821428571429,362.40625
9.7,0,0,0,1.0,2,6,176,449.3529411764706,439.1333333333333
11.4,0,2,0,1.2,1,7,241,449.9795918367347,374.2702702702703
21.9,0,0,0,1.0,1,5,358,325.9736842105263,422.625
21.8,3,1,2,1.6,0,17,499,433.75757575757575,350.45454545454544
24.5,0,0,6,1.0,1,5,398,405.86046511627904,389.20454545454544
2.3,0,2,2,1.5,2,19,97,403.1315789473685,299.16279069767444
24.0,0,2,3,1.5,2,8,585,384.8181818181818,398.4339622641509
21.6,2,2,3,1.3,1,15,333,412.5,389.35849056603774
22.2,3,2,6,1.3,0,20,411,364.575,468.45
27.2,0,2,5,1.4,1,6,613,347.8666666666667,472.1935483870968
9.3,0,1,0,1.9,0,17,322,353.3125,413.28205128205127
13.1,3,0,0,1.0,1,6,207,371.9411764705882,422.0208333333333
32.8,0,0,0,1.0,1,21,522,575.2105263157895,439.6060606060606
19.4,2,0,5,1.0,1,1,234,345.1081081081081,463.9189189189189
12.3,3,0,2,1.0,2,13,198,326.44736842105266,325.12820512820514
24.3,2,2,4,1.2,2,17,340,422.7142857142857,348.3684210526316
17.2,3,0,6,1.0,1,3,256,448.575,331.2888888888889
30.3,2,1,2,1.9,0,20,652,333.6744186046512,410.27272727272725
18.8,2,2,1,1.1,2,11,251,308.6938775510204,382.61764705882354
20.0,0,0,3,1.0,1,0,330,352.75925925925924,398.4339622641509
9.0,0,2,3,1.3,2,13,214,367.2972972972973,389.20454545454544
7.2,4,1,5,2.2,0,18,461,352.28125,405.5
6.7,3,1,4,2.2,0,20,287,345.1081081081081,313.5777777777778
38.7,0,1,4,1.8,0,18,1099,418.2173913043478,595.3243243243244
25.9,0,2,1,1.5,0,20,628,456.9142857142857,382.61764705882354
13.3,3,2,5,1.3,2,8,272,371.8684210526316,369.0
26.3,0,0,4,1.0,1,5,424,361.9142857142857,361.97222222222223
21.5,3,1,2,1.5,0,17,462,390.8571428571428,352.875
18.0,2,0,0,1.0,1,1,220,412.5,314.8863636363636
27.4,0,0,1,1.0,2,9,441,507.2619047619048,399.5263157894737
17.0,2,0,6,1.0,2,15,210,341.7,449.5
9.1,3,2,6,1.3,1,22,207,462.4736842105263,439.1333333333333
13.8,0,1,5,1.9,0,19,450,487.87179487179486,463.54285714285714
9.0,0,1,4,2.1,0,17,346,333.9,387.1627906976744
14.8,0,0,3,1.0,2,12,252,320.9714285714286,439.1333333333333
19.5,3,2,0,1.5,1,21,426,446.37142857142857,417.9189189189189
15.0,0,0,4,1.0,1,4,255,444.61538461538464,369.9736842105263
23.8,3,2,6,1.1,0,19,369,400.7586206896552,313.0
21.8,3,1,0,2.2,0,20,686,382.8684210526316,357.30232558139534
14.1,3,0,5,1.0,1,22,219,412.5,436.9666666666666
38.8,3,0,3,1.0,2,12,516,445.1333333333333,486.8139534883721
3.5,2,2,4,1.3,2,5,98,516.219512195122,470.4864864864865
27.5,3,0,3,1.0,1,5,380,352.48387096774195,423.2368421052632
23.4,3,0,1,1.0,1,21,331,325.9736842105263,374.2702702702703
15.5,3,1,1,2.4,0,19,566,367.2972972972973,398.2916666666667
8.1,3,1,0,2.3,0,19,339,397.9787234042553,398.2916666666667
14.0,0,0,1,1.0,2,2,240,467.6842105263158,439.5882352941176
14.6,0,2,1,1.2,2,16,299,386.2,299.16279069767444
3.8,3,0,1,1.0,1,13,96,462.4736842105263,486.8139534883721
44.5,3,0,1,1.0,1,4,584,402.9,467.3142857142857
26.6,2,2,3,1.3,2,2,398,382.9024390243902,341.5
24.0,0,1,0,2.1,0,9,819,347.075,410.27272727272725
16.6,4,0,6,1.0,1,2,379,418.2173913043478,412.0888888888889
38.0,2,1,2,2.2,0,20,924,369.2702702702703,428.28205128205127
16.9,3,0,2,1.0,2,4,253,382.27777777777777,412.0888888888889
25.5,0,1,0,2.2,0,18,908,525.2916666666666,422.0208333333333
24.1,2,1,3,2.2,0,19,618,375.7368421052632,463.4651162790698
27.5,0,0,4,1.0,1,4,442,368.7307692307692,525.3055555555555
13.8,0,2,2,1.3,2,22,308,404.04545454545456,389.35849056603774
5.3,0,2,4,1.3,0,18,142,382.9024390243902,422.625
15.3,0,0,1,1.0,2,12,260,433.4242424242424,338.7179487179488
10.8,2,2,0,1.3,2,15,192,358.61764705882354,441.96875
27.6,0,0,0,1.0,1,6,444,353.3125,404.7058823529412
29.7,3,2,6,1.5,1,4,610,405.86046511627904,363.5405405405405
17.0,2,0,1,1.0,2,20,210,369.2702702702703,340.7291666666667
20.6,3,2,6,1.3,1,4,386,493.2631578947368,311.96774193548384
7.8,2,0,5,1.0,1,0,118,374.6285714285714,398.4339622641509
26.1,3,0,3,1.0,1,21,363,330.8421052631579,395.2
4.7,0,0,5,1.0,1,4,100,347.075,398.4339622641509
25.8,0,2,0,1.3,2,7,542,332.2325581395349,500.3225806451613
24.0,0,0,6,1.0,1,2,390,412.1785714285714,341.5
12.2,2,2,4,1.5,1,15,243,457.6410256410256,399.5263157894737
6.2,0,0,0,1.0,2,6,123,406.5405405405405,482.0
29.4,3,0,3,1.0,1,4,403,433.4242424242424,398.4339622641509
33.6,3,2,3,1.2,2,1,544,430.7368421052632,428.28205128205127
5.9,2,0,2,1.0,1,1,99,334.42,433.80555555555554
39.1,3,0,2,1.0,1,12,519,403.47222222222223,470.4864864864865
8.0,1,2,2,1.2,2,2,82,320.6530612244898,464.4324324324325
22.8,3,0,1,1.0,1,16,324,350.68,363.5405405405405
14.1,2,0,6,1.0,1,2,181,344.9111111111111,346.81081081081084
18.2,2,2,4,1.2,2,10,266,319.8888888888889,346.81081081081084
26.2,3,0,3,1.0,1,22,364,332.2325581395349,412.0888888888889
21.9,0,1,5,1.7,0,9,609,456.9142857142857,345.3414634146341
10.7,2,0,1,1.0,1,21,147,339.79487179487177,350.45454545454544
35.6,0,0,1,1.0,1,16,564,449.9795918367347,468.45
11.0,0,0,4,1.0,2,14,195,300.6666666666667,319.97727272727275
14.7,0,0,1,1.0,1,7,250,403.1315789473685,314.76
35.9,4,0,4,1.0,1,5,726,575.2105263157895,557.1666666666666
37.8,2,0,0,1.0,1,22,418,575.2105263157895,437.46
31.2,0,2,1,1.4,2,12,697,467.7714285714285,452.0769230769231
32.6,0,1,6,2.1,0,20,1090,449.3529411764706,469.1666666666667
29.9,3,1,2,1.8,0,19,736,571.1764705882352,320.2857142857143
26.6,2,0,2,1.0,1,0,306,394.4565217391304,385.5869565217391
30.6,0,0,2,1.0,1,6,489,360.6136363636364,467.3142857142857
12.4,2,0,2,1.0,2,4,164,319.8888888888889,473.54285714285714
16.5,2,0,5,1.0,1,12,205,345.2105263157895,373.9318181818182
19.3,2,0,1,1.0,2,6,233,406.5405405405405,422.625
1.5,4,0,1,1.0,1,4,107,483.5882352941176,470.4864864864865
3.8,1,1,2,2.3,0,17,98,420.9411764705882,395.2
27.5,3,2,2,1.4,1,21,532,491.0857142857143,395.6285714285714
10.3,3,0,1,1.0,1,16,174,330.8421052631579,389.35849056603774
21.6,3,0,5,1.0,1,22,309,286.2352941176471,379.65
19.7,3,0,0,1.0,2,16,286,507.2619047619048,319.97727272727275
22.2,0,2,0,1.4,0,9,508,483.5882352941176,395.2
13.5,0,0,3,1.0,1,1,232,505.85,373.9318181818182
8.7,2,1,3,1.8,0,16,229,444.61538461538464,445.55263157894734
26.0,2,0,2,1.0,1,22,300,345.27777777777777,362.40625
9.3,1,1,6,2.2,0,9,167,382.8684210526316,499.4358974358975
4.1,2,0,5,1.0,2,2,81,525.2916666666666,357.7317073170732
28.3,0,2,6,1.1,0,10,500,448.575,423.2368421052632
26.8,0,0,2,1.0,1,1,432,467.7714285714285,398.4339622641509
27.0,0,0,3,1.0,1,4,435,525.2916666666666,266.6585365853659
8.5,0,0,3,1.0,1,7,158,352.28125,379.65
34.4,0,2,6,1.3,0,20,710,418.2173913043478,557.1666666666666
33.6,0,1,2,1.6,0,16,854,333.6744186046512,463.9189189189189
33.3,3,2,3,1.4,2,14,629,361.9142857142857,439.1333333333333
14.0,2,2,1,1.2,1,2,216,516.219512195122,381.6744186046512
35.3,0,2,6,1.3,2,12,727,421.3142857142857,422.625
23.8,0,0,3,1.0,2,1,387,351.82978723404256,499.4358974358975
30.5,3,2,4,1.2,1,5,499,344.9111111111111,361.97222222222223
27.9,3,2,6,1.2,1,23,462,402.9,332.1142857142857
12.0,0,2,0,1.4,2,8,294,490.6923076923077,432.3125
16.0,2,2,1,1.3,2,11,260,345.1081081081081,414.2941176470589
30.1,0,0,2,1.0,1,23,482,462.4736842105263,395.6285714285714
26.6,3,1,2,2.2,0,19,812,394.4565217391304,385.5869565217391
30.6,3,2,1,1.4,2,2,584,512.3111111111111,405.0487804878049
9.1,3,2,4,1.2,1,5,191,326.09375,378.22222222222223
12.7,2,0,4,1.0,1,23,167,491.0857142857143,437.46
17.0,3,2,1,1.4,0,17,356,513.0652173913044,405.8222222222222
22.4,3,2,4,1.2,0,10,383,339.79487179487177,467.3142857142857
30.0,3,0,3,1.0,1,5,410,375.225,421.1463414634146
25.9,1,2,0,1.2,1,6,210,322.09302325581393,373.9318181818182
22.1,0,0,6,1.0,1,1,362,552.9821428571429,470.4864864864865
19.9,0,1,5,2.0,0,8,657,344.9111111111111,418.71875
17.4,0,0,3,1.0,1,23,291,304.5,515.6875
30.0,3,0,1,1.0,1,5,410,456.9142857142857,325.2105263157895
10.1,0,2,0,1.1,2,17,200,394.4565217391304,399.5263157894737
35.1,2,1,2,2.5,0,10,978,512.3111111111111,376.4047619047619
23.0,0,1,2,2.5,0,20,938,350.68,381.6744186046512
12.9,3,0,1,1.0,2,3,205,407.9117647058824,353.7567567567568
10.7,0,0,5,1.0,1,0,190,374.12820512820514,304.6829268292683
29.2,3,0,2,1.0,2,19,400,375.7368421052632,452.0769230769231
10.4,0,1,0,2.1,0,9,391,374.12820512820514,474.77777777777777
29.3,2,2,1,1.4,1,4,466,412.1785714285714,325.2105263157895
26.6,0,2,1,1.4,1,5,601,304.5,382.61764705882354
9.1,2,0,3,1.0,1,6,131,333.6744186046512,482.0
